agent_id,vehicle_type,depot_node,tasks_count,trips_count,mass_tons,pickup_km,unload_km,return_km,total_km,total_hours,km_limit,hour_limit,km_ok,hours_ok,assigned_task_ids
AGENT_00310,VT_AB,1903257537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00392,VT_A,1746883131,3,1,1.365,29.074,44.107,40.565,113.745,5.399,130.0,10.0,True,True,"['TASK_12112', 'TASK_21071', 'TASK_04542']"
AGENT_00417,VT_A,1746883131,1,1,0.34,24.412,62.675,40.565,127.651,5.539,130.0,10.0,True,True,['TASK_00015']
AGENT_00002,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00442,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00473,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00494,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00495,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00496,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00028,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00029,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00047,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00089,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00098,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00110,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00111,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00568,VT_C,1746883131,3,2,8.753,28.158,43.13,36.931,108.219,5.969,140.0,10.0,True,True,"['TASK_19490', 'TASK_18698', 'TASK_18834']"
AGENT_00462,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00463,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00474,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00475,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00490,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00491,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00192,VT_C,230361,4,1,5.273,12.005,34.225,33.702,79.932,5.033,140.0,10.0,True,True,"['TASK_01477', 'TASK_01208', 'TASK_01425', 'TASK_01219']"
AGENT_00306,VT_AB,1903257537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00441,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00445,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00455,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00456,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00464,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00591,VT_C,1746883131,3,1,4.387,23.96,28.089,48.493,100.542,5.62,140.0,10.0,True,True,"['TASK_00786', 'TASK_00915', 'TASK_20571']"
AGENT_00432,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00309,VT_AB,1903257537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00027,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00125,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00126,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00128,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00129,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00130,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00131,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00132,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00133,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00134,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00135,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00142,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00143,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00145,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00147,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00148,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00150,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00152,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00153,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00154,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00155,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00156,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00157,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00159,VT_C,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00160,VT_C,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00162,VT_C,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00168,VT_C,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00177,VT_C,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00181,VT_C,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00188,VT_C,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00191,VT_C,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00207,VT_C,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00208,VT_C,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00223,VT_C,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00224,VT_C,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00227,VT_C,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00239,VT_CD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00240,VT_CD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00241,VT_CD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00243,VT_CD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00244,VT_CD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00265,VT_AB,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00276,VT_AD,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00278,VT_AD,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00279,VT_AD,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00280,VT_AD,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00293,VT_CD,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00294,VT_CD,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00324,VT_AB,1903257537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00393,VT_A,1746883131,3,1,3.955,31.478,42.967,48.493,122.937,5.782,130.0,10.0,True,True,"['TASK_14283', 'TASK_26863', 'TASK_10994']"
AGENT_00237,VT_CD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00238,VT_CD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00242,VT_CD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00440,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00606,VT_CD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00607,VT_CD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00608,VT_CD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00459,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00460,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00598,VT_C,1746883131,2,1,4.402,31.236,4.59,29.267,65.093,3.659,140.0,10.0,True,True,"['TASK_00821', 'TASK_04736']"
AGENT_00179,VT_C,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00283,VT_C,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00012,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00014,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00015,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00022,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00023,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00024,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00025,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00031,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00032,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00233,VT_C,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00600,VT_C,1746883131,3,1,3.796,30.593,25.28,48.493,104.366,5.794,140.0,10.0,True,True,"['TASK_19703', 'TASK_00658', 'TASK_00789']"
AGENT_00554,VT_AD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00555,VT_AD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00556,VT_AD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00557,VT_AD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00558,VT_AD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00400,VT_A,1746883131,1,1,0.221,25.092,58.343,40.565,124.0,5.387,130.0,10.0,True,True,['TASK_20985']
AGENT_00401,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00402,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00403,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00404,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00407,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00408,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00409,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00410,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00411,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00026,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00584,VT_C,1746883131,1,1,3.068,23.549,31.705,48.493,103.748,5.066,140.0,10.0,True,True,['TASK_19704']
AGENT_00287,VT_C,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00234,VT_C,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00225,VT_C,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00362,VT_C,1903257537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00405,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00406,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00562,VT_C,1746883131,1,1,3.083,24.543,9.546,28.663,62.752,3.202,140.0,10.0,True,True,['TASK_03836']
AGENT_00563,VT_C,1746883131,1,1,2.685,21.268,21.559,38.544,81.371,4.049,140.0,10.0,True,True,['TASK_14081']
AGENT_00572,VT_C,1746883131,1,1,2.374,22.138,20.327,38.544,81.01,4.032,140.0,10.0,True,True,['TASK_21800']
AGENT_00588,VT_C,1746883131,1,1,1.534,24.846,45.584,50.612,121.042,5.852,140.0,10.0,True,True,['TASK_18202']
AGENT_00589,VT_C,1746883131,1,1,1.841,25.004,45.742,50.612,121.358,5.866,140.0,10.0,True,True,['TASK_03851']
AGENT_00590,VT_C,1746883131,2,1,2.401,23.889,26.395,48.493,98.776,5.19,140.0,10.0,True,True,"['TASK_00717', 'TASK_12200']"
AGENT_00222,VT_C,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00305,VT_A,1903257537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00011,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00013,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00199,VT_C,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00247,VT_A,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00286,VT_C,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00573,VT_C,1746883131,2,1,2.964,32.536,23.138,48.493,104.167,5.435,140.0,10.0,True,True,"['TASK_08732', 'TASK_14954']"
AGENT_00578,VT_C,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00579,VT_C,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00593,VT_C,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00595,VT_C,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00303,VT_A,1903257537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00007,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00008,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00009,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00010,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00018,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00246,VT_A,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00559,VT_AD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00560,VT_AD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00003,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00389,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00019,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00297,VT_A,1903257537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00299,VT_A,1903257537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00301,VT_A,1903257537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00302,VT_A,1903257537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00387,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00388,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00390,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00394,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00016,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00017,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00412,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00413,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00414,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00415,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00416,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00395,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00397,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00398,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00399,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00585,VT_C,1746883131,1,1,1.151,22.519,64.676,50.612,137.807,6.614,140.0,10.0,True,True,['TASK_00704']
AGENT_00021,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00248,VT_A,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00396,VT_A,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00378,VT_C,1903257537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
